fips,countyname,state,type,typename,death,obesity,uninsured,childpoverty,longcomute,overdose,income,nhwhite
6103,Tehama County,CA,2,Graying America,7581.91279,0.267,0.092395972,0.288,0.318,8,40585,0.685552184
6105,Trinity County,CA,2,Graying America,10404.51215,0.243,0.087059551,0.309,0.204,12,38727,0.82600532
6109,Tuolumne County,CA,2,Graying America,7008.057471,0.221,0.072451871,0.204,0.265,14,50431,0.804048026
8003,Alamosa County,CO,2,Graying America,8342.096472,0.209,0.128807058,0.286,0.105,12,37057,0.485048637
8007,Archuleta County,CO,2,Graying America,5855.156693,0.18,0.132278549,0.222,0.154,9,51998,0.769565894
8011,Bent County,CO,2,Graying America,6513.521792,0.248,0.104786546,0.362,0.171,12,33951,0.565261901
8015,Chaffee County,CO,2,Graying America,5678.363101,0.189,0.101099241,0.154,0.199,9,49877,0.848829888
8019,Clear Creek County,CO,2,Graying America,7916.00385,0.189,0.063451777,0.119,0.496,11,68699,0.893175074
8025,Crowley County,CO,2,Graying America,10150.01383,0.225,0.095299145,0.397,0.353,10,35873,0.537407798
8027,Custer County,CO,2,Graying America,7731.710166,0.221,0.135061392,0.269,0.362,12,52021,0.902216428
8029,Delta County,CO,2,Graying America,7560.295843,0.231,0.113508867,0.242,0.272,10,41798,0.812265948
8033,Dolores County,CO,2,Graying America,,0.195,0.124917383,0.195,0.376,13,46791,0.883268483
8037,Eagle County,CO,2,Graying America,4328.164441,0.128,0.139529634,0.104,0.249,5,79556,0.671451592
8043,Fremont County,CO,2,Graying America,7496.699735,0.235,0.095516838,0.231,0.23,10,46372,0.791404966
8047,Gilpin County,CO,2,Graying America,5183.584799,0.212,0.043776478,0.1,0.605,11,65472,0.876917889
8049,Grand County,CO,2,Graying America,5418.38992,0.169,0.092440361,0.119,0.292,7,63875,0.880663646
8053,Hinsdale County,CO,2,Graying America,,0.199,0.117750439,0.206,0.122,7,51717,0.906091371
8055,Huerfano County,CO,2,Graying America,12425.21144,0.221,0.101498638,0.372,0.189,15,34626,0.618541261
8057,Jackson County,CO,2,Graying America,,0.215,0.166508088,0.25,0.325,15,46671,0.858511422
8061,Kiowa County,CO,2,Graying America,4505.583112,0.209,0.122315593,0.194,0.206,6,43951,0.907501821
8065,Lake County,CO,2,Graying America,6694.426486,0.193,0.117483382,0.207,0.335,10,49064,0.601338934
8071,Las Animas County,CO,2,Graying America,9395.087037,0.232,0.109145129,0.284,0.196,15,38224,0.526838261
8073,Lincoln County,CO,2,Graying America,4991.762266,0.237,0.08982534,0.224,0.195,9,42969,0.778841042
8079,Mineral County,CO,2,Graying America,,0.189,0.110694184,0.192,0.231,2,52641,0.913934426
8081,Moffat County,CO,2,Graying America,6933.755748,0.251,0.105158909,0.169,0.212,8,54151,0.804943169
8083,Montezuma County,CO,2,Graying America,9099.752357,0.223,0.14786666,0.248,0.223,8,40679,0.717100633
8085,Montrose County,CO,2,Graying America,6434.926293,0.2,0.131633073,0.237,0.144,6,43285,0.761592438
8087,Morgan County,CO,2,Graying America,7269.487836,0.275,0.125974805,0.16,0.135,6,49129,0.592735375
8089,Otero County,CO,2,Graying America,10481.62551,0.278,0.123780787,0.311,0.143,10,36773,0.546597431
8091,Ouray County,CO,2,Graying America,8658.15477,0.184,0.104405034,0.134,0.359,10,66813,0.911056208
8093,Park County,CO,2,Graying America,5291.162514,0.193,0.088408789,0.135,0.656,5,68535,0.894151229
8097,Pitkin County,CO,2,Graying America,4602.995039,0.154,0.111804996,0.072,0.205,7,74576,0.860184768
8099,Prowers County,CO,2,Graying America,7157.498137,0.272,0.137948985,0.259,0.107,8,40164,0.599228317
8101,Pueblo County,CO,2,Graying America,8629.834944,0.271,0.091066225,0.249,0.212,13,44644,0.524475694
8103,Rio Blanco County,CO,2,Graying America,6185.211221,0.238,0.099181243,0.107,0.186,9,58980,0.843697479
8107,Routt County,CO,2,Graying America,4865.081772,0.136,0.080988794,0.083,0.192,6,71322,0.897314184
8111,San Juan County,CO,2,Graying America,,0.203,0.121818182,0.278,0.141,5,44652,0.825648415
8113,San Miguel County,CO,2,Graying America,4442.207628,0.183,0.108545035,0.129,0.263,8,67251,0.85929899
8117,Summit County,CO,2,Graying America,3992.932997,0.149,0.118677624,0.091,0.128,6,70265,0.826924343
8119,Teller County,CO,2,Graying America,9256.15834,0.216,0.078046966,0.145,0.523,9,63966,0.889905586
10005,Sussex County,DE,2,Graying America,7336.218075,0.316,0.093788359,0.227,0.352,9,56618,0.750030647
12009,Brevard County,FL,2,Graying America,7836.583207,0.269,0.135299686,0.217,0.301,15,51214,0.752344033
12015,Charlotte County,FL,2,Graying America,7689.24844,0.261,0.167592159,0.234,0.306,7,44935,0.844776287
12017,Citrus County,FL,2,Graying America,10222.22429,0.271,0.148609298,0.286,0.33,15,40009,0.884675639
12021,Collier County,FL,2,Graying America,5082.392804,0.203,0.231858049,0.183,0.321,11,62397,0.638455261
12035,Flagler County,FL,2,Graying America,7511.164449,0.241,0.158183485,0.193,0.369,8,50863,0.751611116
12043,Glades County,FL,2,Graying America,8882.852839,0.331,0.261803084,0.307,0.252,10,39607,0.604223336
12045,Gulf County,FL,2,Graying America,7933.257919,0.314,0.143198339,0.299,0.3,10,38381,0.745653534
12053,Hernando County,FL,2,Graying America,8647.65418,0.31,0.156026868,0.228,0.392,15,46225,0.794082096
12055,Highlands County,FL,2,Graying America,7938.23231,0.311,0.182759582,0.323,0.198,11,36864,0.681223183
12061,Indian River County,FL,2,Graying America,6945.501443,0.249,0.193593659,0.215,0.254,12,49813,0.75981605
12063,Jackson County,FL,2,Graying America,8934.532319,0.346,0.136597697,0.309,0.291,5,37358,0.658089531
12067,Lafayette County,FL,2,Graying America,5358.351591,0.352,0.21973408,0.284,0.367,10,40653,0.709875827
12069,Lake County,FL,2,Graying America,7478.038399,0.281,0.144018163,0.193,0.441,8,50125,0.711696025
12071,Lee County,FL,2,Graying America,6739.17844,0.245,0.199427003,0.22,0.421,12,52989,0.6834008
12081,Manatee County,FL,2,Graying America,7790.810799,0.265,0.180771642,0.205,0.352,15,51770,0.716279849
12083,Marion County,FL,2,Graying America,9024.761518,0.301,0.165659034,0.282,0.325,12,39629,0.714110939
12085,Martin County,FL,2,Graying America,6336.587739,0.2,0.166853492,0.179,0.362,13,55917,0.79014625
12087,Monroe County,FL,2,Graying America,7616.114442,0.228,0.199780242,0.18,0.188,14,63892,0.677213349
12093,Okeechobee County,FL,2,Graying America,9731.732497,0.292,0.238722945,0.294,0.25,14,37689,0.631740834
12101,Pasco County,FL,2,Graying America,8188.1622,0.321,0.140492419,0.181,0.491,15,46326,0.760769603
12105,Polk County,FL,2,Graying America,7887.528135,0.344,0.154478675,0.254,0.347,10,46289,0.605891475
12111,St. Lucie County,FL,2,Graying America,7025.644999,0.271,0.182365948,0.263,0.378,13,45509,0.585347154
12115,Sarasota County,FL,2,Graying America,6724.612588,0.207,0.159271922,0.179,0.303,15,55088,0.836456447
12119,Sumter County,FL,2,Graying America,7851.826394,0.269,0.119548329,0.291,0.333,7,56568,0.852704926
12125,Union County,FL,2,Graying America,18117.90839,0.379,0.108521819,0.259,0.348,7,43795,0.693435478
12127,Volusia County,FL,2,Graying America,8589.87224,0.257,0.154530267,0.197,0.334,13,45356,0.728466613
12131,Walton County,FL,2,Graying America,7482.770571,0.281,0.174419544,0.213,0.389,11,54686,0.843585424
13281,Towns County,GA,2,Graying America,8432.584258,0.283,0.173159509,0.269,0.167,15,42439,0.945395488
15001,Hawaii County,HI,2,Graying America,6560.548678,0.228,0.058920357,0.193,0.342,8,54684,0.30241523
16003,Adams County,ID,2,Graying America,6349.978605,0.284,0.157367668,0.239,0.316,8,42310,0.926153846
16009,Benewah County,ID,2,Graying America,12121.23493,0.299,0.157661521,0.271,0.225,14,45285,0.849428069
16013,Blaine County,ID,2,Graying America,4809.206942,0.183,0.169288931,0.126,0.225,5,66210,0.759120738
16015,Boise County,ID,2,Graying America,5368.886742,0.264,0.134455336,0.212,0.636,15,50123,0.913250983
16017,Bonner County,ID,2,Graying America,7506.14512,0.262,0.131167904,0.229,0.319,6,48097,0.935325372
16025,Camas County,ID,2,Graying America,,0.261,0.219832736,0.141,0.517,5,49153,0.86380597
16035,Clearwater County,ID,2,Graying America,9013.237984,0.292,0.1294635,0.23,0.371,9,43626,0.90361304
16037,Custer County,ID,2,Graying America,10101.29892,0.288,0.134679021,0.245,0.233,11,45591,0.921630859
16059,Lemhi County,ID,2,Graying America,10056.57033,0.265,0.143430657,0.277,0.109,12,39934,0.934092969
16061,Lewis County,ID,2,Graying America,6733.573207,0.292,0.160861759,0.265,0.352,11,41092,0.851025175
16063,Lincoln County,ID,2,Graying America,7401.764771,0.295,0.18985667,0.189,0.492,6,47754,0.672168469
16081,Teton County,ID,2,Graying America,5232.043211,0.242,0.195226183,0.132,0.412,7,60745,0.811770073
16085,Valley County,ID,2,Graying America,5075.688821,0.234,0.13540866,0.154,0.145,10,58738,0.925304878
16087,Washington County,ID,2,Graying America,6365.030976,0.312,0.175186369,0.222,0.293,8,41647,0.787947306
17009,Brown County,IL,2,Graying America,4684.495579,0.267,0.047113642,0.162,0.168,5,51826,0.7364685
17087,Johnson County,IL,2,Graying America,6204.168583,0.283,0.054945055,0.181,0.414,6,48359,0.858394047
17145,Perry County,IL,2,Graying America,7877.704014,0.297,0.056891647,0.219,0.33,7,48423,0.863229854
18013,Brown County,IN,2,Graying America,6559.86133,0.292,0.126633425,0.19,0.533,9,56323,0.957215665
18153,Sullivan County,IN,2,Graying America,9635.484579,0.331,0.113030441,0.198,0.368,12,46706,0.922170945
21143,Lyon County,KY,2,Graying America,9750.738632,0.332,0.073690271,0.228,0.289,8,44767,0.911265337
23003,Aroostook County,ME,2,Graying America,7808.633177,0.347,0.124065599,0.221,0.186,5,39746,0.943510058
23007,Franklin County,ME,2,Graying America,6341.556792,0.336,0.110801151,0.204,0.33,6,43532,0.957168094
23009,Hancock County,ME,2,Graying America,6912.08018,0.258,0.118962325,0.153,0.331,8,53941,0.94869439
23013,Knox County,ME,2,Graying America,6260.242066,0.24,0.117784395,0.168,0.182,11,53610,0.953653382
23015,Lincoln County,ME,2,Graying America,6887.600791,0.245,0.126281379,0.192,0.322,8,54026,0.955196399
23017,Oxford County,ME,2,Graying America,6345.200244,0.323,0.110644784,0.202,0.421,6,44508,0.955327962
23021,Piscataquis County,ME,2,Graying America,8138.888433,0.345,0.116933566,0.278,0.302,9,35874,0.954105563
23025,Somerset County,ME,2,Graying America,7889.503006,0.337,0.111135902,0.303,0.326,7,42134,0.957635275
23027,Waldo County,ME,2,Graying America,6870.41631,0.273,0.120172374,0.202,0.367,7,48422,0.955517732
23029,Washington County,ME,2,Graying America,9152.652435,0.297,0.157054388,0.278,0.266,12,37711,0.899077901
24047,Worcester County,MD,2,Graying America,7194.234488,0.308,0.077002216,0.199,0.306,12,53509,0.802037167
25001,Barnstable County,MA,2,Graying America,6875.133295,0.205,0.034529591,0.12,0.258,13,67374,0.906149079
25007,Dukes County,MA,2,Graying America,4493.792722,0.209,0.041065646,0.121,0.052,9,66528,0.874057753
25019,Nantucket County,MA,2,Graying America,3437.536375,0.229,0.041782432,0.071,0.038,6,82324,0.744549419
26001,Alcona County,MI,2,Graying America,7551.178802,0.318,0.093279084,0.296,0.34,12,37900,0.959911128
26003,Alger County,MI,2,Graying America,7632.19795,0.297,0.094898785,0.195,0.272,11,43693,0.835340059
26009,Antrim County,MI,2,Graying America,6519.430758,0.34,0.088604624,0.203,0.347,8,50356,0.949792603
26011,Arenac County,MI,2,Graying America,9767.065874,0.328,0.086773306,0.255,0.358,8,43339,0.948353392
26013,Baraga County,MI,2,Graying America,8472.728051,0.337,0.097976927,0.24,0.164,8,44187,0.727507938
26019,Benzie County,MI,2,Graying America,7634.576128,0.283,0.092980437,0.184,0.384,8,50323,0.937514227
26029,Charlevoix County,MI,2,Graying America,6167.701907,0.301,0.078277983,0.182,0.222,6,52944,0.939061664
26031,Cheboygan County,MI,2,Graying America,6531.043815,0.32,0.097833083,0.311,0.343,8,41667,0.921381048
26033,Chippewa County,MI,2,Graying America,6394.640458,0.35,0.101467536,0.209,0.152,6,43683,0.700084827
26035,Clare County,MI,2,Graying America,9236.493153,0.34,0.094622192,0.341,0.357,12,37646,0.949041439
26039,Crawford County,MI,2,Graying America,8911.033705,0.32,0.076558724,0.346,0.262,13,39208,0.949650757
26051,Gladwin County,MI,2,Graying America,7889.186567,0.351,0.089966519,0.291,0.443,11,41251,0.958761245
26053,Gogebic County,MI,2,Graying America,6393.210074,0.334,0.088204444,0.3,0.15,9,36429,0.896017844
26069,Iosco County,MI,2,Graying America,10128.35233,0.342,0.079335896,0.312,0.204,11,39721,0.941998658
26071,Iron County,MI,2,Graying America,5810.866059,0.293,0.078598248,0.256,0.228,9,38913,0.948012506
26079,Kalkaska County,MI,2,Graying America,8457.132004,0.331,0.089941343,0.247,0.415,8,48426,0.945316573
26083,Keweenaw County,MI,2,Graying America,6069.717899,0.301,0.079187106,0.182,0.388,6,42799,0.973624375
26085,Lake County,MI,2,Graying America,8920.934733,0.31,0.092542121,0.402,0.373,10,33708,0.848990953
26089,Leelanau County,MI,2,Graying America,5904.348375,0.291,0.085785728,0.132,0.25,5,62174,0.904939122
26095,Luce County,MI,2,Graying America,6982.688543,0.337,0.097768864,0.289,0.119,10,41881,0.786725385
26097,Mackinac County,MI,2,Graying America,7467.123732,0.301,0.122546553,0.239,0.267,7,42887,0.737430684
26101,Manistee County,MI,2,Graying America,6887.529444,0.341,0.087276068,0.234,0.235,11,46851,0.891560333
26119,Montmorency County,MI,2,Graying America,8994.05372,0.311,0.094277674,0.311,0.422,13,37021,0.959555216
26127,Oceana County,MI,2,Graying America,7425.594632,0.323,0.110138094,0.259,0.294,9,42446,0.821416222
26129,Ogemaw County,MI,2,Graying America,9484.348331,0.362,0.093894009,0.309,0.231,11,37842,0.948430922
26131,Ontonagon County,MI,2,Graying America,9645.637464,0.329,0.086836144,0.286,0.33,15,35894,0.951953984
26135,Oscoda County,MI,2,Graying America,9041.857996,0.339,0.107202124,0.302,0.276,12,36181,0.958010649
26137,Otsego County,MI,2,Graying America,8392.170862,0.314,0.079576841,0.213,0.193,10,50061,0.943808745
26141,Presque Isle County,MI,2,Graying America,6850.168213,0.338,0.090361446,0.262,0.327,11,43484,0.960272685
26143,Roscommon County,MI,2,Graying America,8900.39294,0.338,0.094034747,0.329,0.246,13,37817,0.949198312
26153,Schoolcraft County,MI,2,Graying America,4936.501175,0.303,0.098061761,0.251,0.188,15,42883,0.860017498
27001,Aitkin County,MN,2,Graying America,7089.446308,0.296,0.068425468,0.225,0.331,10,46617,0.936469229
27021,Cass County,MN,2,Graying America,8682.112606,0.272,0.087245515,0.255,0.277,11,49585,0.832373332
27031,Cook County,MN,2,Graying America,8055.911639,0.299,0.084199584,0.122,0.155,5,48884,0.859818388
27057,Hubbard County,MN,2,Graying America,6227.119844,0.275,0.063717271,0.204,0.211,6,49129,0.930253886
27061,Itasca County,MN,2,Graying America,7836.176658,0.315,0.055533394,0.188,0.248,6,51644,0.919587994
27071,Koochiching County,MN,2,Graying America,6368.581689,0.287,0.069795918,0.226,0.128,7,49393,0.93197656
27077,Lake of the Woods Co,MN,2,Graying America,6942.916932,0.303,0.063978674,0.159,0.281,7,47584,0.930256948
29015,Benton County,MO,2,Graying America,10237.42741,0.309,0.14953271,0.291,0.377,10,36413,0.947874091
29029,Camden County,MO,2,Graying America,8575.091486,0.289,0.163662093,0.277,0.248,12,47373,0.942468032
29063,DeKalb County,MO,2,Graying America,7716.524853,0.381,0.115625852,0.158,0.344,5,46835,0.842146991
29085,Hickory County,MO,2,Graying America,10325.94872,0.322,0.174418605,0.354,0.401,12,33649,0.949724889
29089,Howard County,MO,2,Graying America,6242.676777,0.333,0.122180693,0.21,0.408,5,48518,0.907933983
29141,Morgan County,MO,2,Graying America,9975.515447,0.307,0.18438869,0.305,0.325,9,38412,0.943006976
29209,Stone County,MO,2,Graying America,8122.176248,0.336,0.16372682,0.26,0.489,9,43092,0.949850227
29213,Taney County,MO,2,Graying America,8470.098009,0.31,0.180990827,0.273,0.2,7,38268,0.893596419
30007,Broadwater County,MT,2,Graying America,10274.30282,0.3,0.151247166,0.146,0.383,11,50791,0.933878545
30009,Carbon County,MT,2,Graying America,6896.539381,0.253,0.149974962,0.135,0.434,8,53794,0.942447419
30023,Deer Lodge County,MT,2,Graying America,8671.137656,0.247,0.138905775,0.234,0.219,15,38394,0.905668685
30029,Flathead County,MT,2,Graying America,6965.201484,0.216,0.134792715,0.157,0.201,9,50249,0.931129055
30037,Golden Valley County,MT,2,Graying America,,0.253,0.178036606,0.296,0.344,1,38276,0.913357401
30039,Granite County,MT,2,Graying America,10748.66203,0.263,0.189677989,0.212,0.358,10,43469,0.942102138
30041,Hill County,MT,2,Graying America,8320.168689,0.349,0.162905093,0.233,0.078,10,41705,0.704932898
30047,Lake County,MT,2,Graying America,8734.548003,0.288,0.233272347,0.237,0.209,13,40888,0.652395994
30057,Madison County,MT,2,Graying America,5002.738172,0.221,0.149930021,0.147,0.316,9,51252,0.938288743
30059,Meagher County,MT,2,Graying America,9685.647739,0.235,0.170454546,0.345,0.152,6,39284,0.950191571
30065,Musselshell County,MT,2,Graying America,11824.10172,0.285,0.150857143,0.261,0.469,6,42103,0.919808237
30067,Park County,MT,2,Graying America,7397.531588,0.236,0.146644508,0.153,0.295,11,45405,0.935397791
30077,Powell County,MT,2,Graying America,8117.88851,0.299,0.156427338,0.213,0.249,13,44863,0.898075241
30081,Ravalli County,MT,2,Graying America,6711.682532,0.246,0.193451902,0.197,0.301,7,44851,0.931191789
30095,Stillwater County,MT,2,Graying America,8342.903506,0.225,0.116186429,0.091,0.341,5,59905,0.931639379
30097,Sweet Grass County,MT,2,Graying America,4380.483209,0.262,0.130704637,0.114,0.184,8,49666,0.946177201
31123,Morrill County,NE,2,Graying America,9103.579556,0.333,0.120940936,0.23,0.259,5,44398,0.815542093
32007,Elko County,NV,2,Graying America,7052.351985,0.307,0.129867324,0.131,0.188,6,70242,0.666692225
32009,Esmeralda County,NV,2,Graying America,,0.263,0.158833063,0.202,0.253,5,48693,0.664556962
32013,Humboldt County,NV,2,Graying America,7888.002451,0.262,0.142284837,0.163,0.18,6,68999,0.654672842
32015,Lander County,NV,2,Graying America,8725.685262,0.314,0.119520346,0.14,0.158,13,71814,0.692037881
32023,Nye County,NV,2,Graying America,11537.28905,0.328,0.136573146,0.259,0.195,15,48001,0.767358312
32027,Pershing County,NV,2,Graying America,5178.36229,0.31,0.141167775,0.193,0.167,9,56984,0.652743902
32033,White Pine County,NV,2,Graying America,9342.323884,0.303,0.104973156,0.195,0.087,15,54832,0.718240033
32510,Carson City,NV,2,Graying America,9282.018296,0.26,0.136613344,0.201,0.182,10,52253,0.678619707
33003,Carroll County,NH,2,Graying America,6067.503868,0.259,0.110712148,0.154,0.324,11,56836,0.960688532
33007,Coos County,NH,2,Graying America,7895.953526,0.298,0.097845254,0.193,0.232,11,45127,0.94968632
34009,Cape May County,NJ,2,Graying America,8287.922334,0.288,0.103715303,0.185,0.244,10,59181,0.853065763
35003,Catron County,NM,2,Graying America,9858.560689,0.211,0.134821014,0.457,0.349,15,34868,0.755416192
35007,Colfax County,NM,2,Graying America,11462.28838,0.236,0.105146896,0.314,0.159,15,38426,0.466089937
35011,DeBaca County,NM,2,Graying America,17234.24791,0.226,0.208,0.333,0.059,14,32820,0.553820413
35017,Grant County,NM,2,Graying America,9203.031083,0.225,0.091138878,0.324,0.139,15,39750,0.460785007
35021,Harding County,NM,2,Graying America,,0.228,0.096707819,0.198,0.367,6,37027,0.545864662
35033,Mora County,NM,2,Graying America,13211.39694,0.232,0.123283753,0.354,0.618,15,34602,0.178285968
35037,Quay County,NM,2,Graying America,10279.43759,0.304,0.101210121,0.383,0.146,15,28996,0.499701136
35041,Roosevelt County,NM,2,Graying America,7690.902882,0.267,0.136667524,0.288,0.238,10,37122,0.527722461
35051,Sierra County,NM,2,Graying America,14131.77866,0.22,0.1125,0.445,0.1,15,30467,0.65668841
35057,Torrance County,NM,2,Graying America,9411.065261,0.261,0.132801344,0.344,0.477,15,36347,0.522284669
36019,Clinton County,NY,2,Graying America,5957.041631,0.301,0.068383887,0.184,0.202,5,53392,0.899325299
36025,Delaware County,NY,2,Graying America,6469.763999,0.294,0.072721894,0.286,0.305,6,45381,0.922149243
36031,Essex County,NY,2,Graying America,5574.820373,0.267,0.068172239,0.183,0.266,5,50506,0.917904572
36033,Franklin County,NY,2,Graying America,5868.723046,0.267,0.077834225,0.262,0.222,4,49062,0.819516356
36039,Greene County,NY,2,Graying America,6606.497594,0.24,0.069387987,0.213,0.369,7,49860,0.853898291
36041,Hamilton County,NY,2,Graying America,7852.954656,0.283,0.074530516,0.184,0.386,5,52134,0.953104359
36089,St. Lawrence County,NY,2,Graying America,6241.160116,0.304,0.067688301,0.228,0.244,5,50897,0.919700467
36105,Sullivan County,NY,2,Graying America,7508.56835,0.298,0.087818886,0.254,0.365,8,49016,0.725284421
37005,Alleghany County,NC,2,Graying America,8720.050545,0.283,0.182157058,0.347,0.322,12,35965,0.870114307
37011,Avery County,NC,2,Graying America,7296.524952,0.276,0.175986278,0.302,0.339,11,38098,0.888330669
37019,Brunswick County,NC,2,Graying America,8148.445523,0.279,0.146865495,0.232,0.309,14,51457,0.819476499
37031,Carteret County,NC,2,Graying America,7710.14083,0.261,0.132547474,0.179,0.307,14,51557,0.861968355
37039,Cherokee County,NC,2,Graying America,10971.418,0.279,0.150301729,0.314,0.262,15,37237,0.911987099
37055,Dare County,NC,2,Graying America,6723.076,0.245,0.14665969,0.176,0.189,12,56371,0.877572017
37173,Swain County,NC,2,Graying America,11550.24322,0.292,0.179822674,0.254,0.195,14,38996,0.623309633
38061,Mountrail County,ND,2,Graying America,11667.95601,0.371,0.137830859,0.135,0.221,5,63736,0.624194493
